Year,LEA,LEA Name,School,School Name,Grade,Enrolled Count,Create Date
2023,18,Saint Mary's,0306,Leonardtown High,All Grades,2039,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Prekindergarten Age 4,18,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Kindergarten,78,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Grade 1,84,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Grade 2,88,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Grade 3,82,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Grade 4,93,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Grade 5,104,20230214
2023,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,All Grades,547,20230214
2023,18,Saint Mary's,0404,Margaret Brent Middle,Grade 6,305,20230214
2023,18,Saint Mary's,0404,Margaret Brent Middle,Grade 7,307,20230214
2023,18,Saint Mary's,0404,Margaret Brent Middle,Grade 8,323,20230214
2023,18,Saint Mary's,0404,Margaret Brent Middle,All Grades,935,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Prekindergarten Age 4,30,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Kindergarten,61,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Grade 1,81,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Grade 2,80,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Grade 3,80,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Grade 4,70,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Grade 5,97,20230214
2023,18,Saint Mary's,0501,Lettie Marshall Dent Elem,All Grades,499,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Kindergarten,32,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Grade 1,36,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Grade 2,44,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Grade 3,33,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Grade 4,36,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,Grade 5,39,20230214
2023,18,Saint Mary's,0503,White Marsh Elementary,All Grades,220,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Kindergarten,47,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Grade 1,43,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Grade 2,61,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Grade 3,43,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Grade 4,52,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,Grade 5,54,20230214
2023,18,Saint Mary's,0504,Mechanicsville Elementary,All Grades,300,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Prekindergarten Age 4,14,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Kindergarten,35,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Grade 1,33,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Grade 2,48,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Grade 3,45,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Grade 4,51,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,Grade 5,32,20230214
2023,18,Saint Mary's,0602,Oakville Elementary,All Grades,258,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Prekindergarten Age 4,18,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Kindergarten,72,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Grade 1,79,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Grade 2,72,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Grade 3,82,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Grade 4,73,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,Grade 5,78,20230214
2023,18,Saint Mary's,0604,Hollywood Elementary,All Grades,474,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Kindergarten,110,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Grade 1,129,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Grade 2,111,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Grade 3,130,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Grade 4,132,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,Grade 5,124,20230214
2023,18,Saint Mary's,0606,Evergreen Elementary School,All Grades,736,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Prekindergarten Age 4,19,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Kindergarten,54,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Grade 1,70,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Grade 2,68,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Grade 3,75,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Grade 4,64,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,Grade 5,45,20230214
2023,18,Saint Mary's,0702,Dynard Elementary,All Grades,395,20230214
2023,18,Saint Mary's,0801,Great Mills High,Grade 9,549,20230214
2023,18,Saint Mary's,0801,Great Mills High,Grade 10,475,20230214
2023,18,Saint Mary's,0801,Great Mills High,Grade 11,368,20230214
2023,18,Saint Mary's,0801,Great Mills High,Grade 12,387,20230214
2023,18,Saint Mary's,0801,Great Mills High,All Grades,1779,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Prekindergarten Age 4,119,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Kindergarten,83,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Grade 1,57,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Grade 2,61,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Grade 3,62,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Grade 4,61,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,Grade 5,49,20230214
2023,18,Saint Mary's,0803,Green Holly Elementary School,All Grades,492,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Prekindergarten Age 4,34,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Kindergarten,48,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Grade 1,60,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Grade 2,66,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Grade 3,56,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Grade 4,70,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,Grade 5,64,20230214
2023,18,Saint Mary's,0804,Lexington Park Elementary,All Grades,398,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Prekindergarten Age 4,88,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Kindergarten,67,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Grade 1,83,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Grade 2,69,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Grade 3,75,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Grade 4,64,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,Grade 5,72,20230214
2023,18,Saint Mary's,0805,George Washington Carver Elementary,All Grades,518,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Prekindergarten Age 4,20,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Kindergarten,33,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Grade 1,35,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Grade 2,32,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Grade 3,36,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Grade 4,31,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,Grade 5,29,20230214
2023,18,Saint Mary's,0806,Town Creek Elementary,All Grades,216,20230214
2023,18,Saint Mary's,0807,Esperanza Middle,Grade 6,302,20230214
2023,18,Saint Mary's,0807,Esperanza Middle,Grade 7,293,20230214
2023,18,Saint Mary's,0807,Esperanza Middle,Grade 8,280,20230214
2023,18,Saint Mary's,0807,Esperanza Middle,All Grades,875,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Prekindergarten Age 4,19,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Kindergarten,85,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Grade 1,67,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Grade 2,90,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Grade 3,84,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Grade 4,84,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,Grade 5,72,20230214
2023,18,Saint Mary's,0808,Park Hall Elementary,All Grades,501,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Prekindergarten Age 4,103,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Kindergarten,42,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Grade 1,48,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Grade 2,54,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Grade 3,48,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Grade 4,68,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,Grade 5,49,20230214
2023,18,Saint Mary's,0810,Greenview Knolls Elementary,All Grades,412,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Kindergarten,54,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 1,62,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 2,62,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 3,62,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 4,61,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 5,62,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 6,57,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 7,57,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,Grade 8,42,20230214
2023,18,Saint Mary's,0813,Chesapeake Charter School,All Grades,519,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All Prekindergarten,633,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All Kindergarten ,1143,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All Elementary Grades,6295,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All Middle School Grades,3922,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All High School Grades,5500,20230214
2023,18,Saint Mary's,A,All Saint Mary's Schools,All Grades,17493,20230214
2023,19,Somerset,0102,Washington Academy and High School,Grade 8,130,20230214
2023,19,Somerset,0102,Washington Academy and High School,Grade 9,168,20230214
2023,19,Somerset,0102,Washington Academy and High School,Grade 10,110,20230214
2023,19,Somerset,0102,Washington Academy and High School,Grade 11,97,20230214
2023,19,Somerset,0102,Washington Academy and High School,Grade 12,92,20230214
2023,19,Somerset,0102,Washington Academy and High School,All Grades,597,20230214
2023,19,Somerset,0107,Greenwood Elementary School,Grade 2,124,20230214
2023,19,Somerset,0107,Greenwood Elementary School,Grade 3,124,20230214
2023,19,Somerset,0107,Greenwood Elementary School,Grade 4,116,20230214
2023,19,Somerset,0107,Greenwood Elementary School,Grade 5,110,20230214
2023,19,Somerset,0107,Greenwood Elementary School,All Grades,474,20230214
2023,19,Somerset,0108,Princess Anne Elementary School,Prekindergarten Age 4,113,20230214
2023,19,Somerset,0108,Princess Anne Elementary School,Kindergarten,117,20230214
2023,19,Somerset,0108,Princess Anne Elementary School,Grade 1,120,20230214
2023,19,Somerset,0108,Princess Anne Elementary School,All Grades,350,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,Grade 8,76,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,Grade 9,83,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,Grade 10,63,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,Grade 11,71,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,Grade 12,57,20230214
2023,19,Somerset,0702,Crisfield Academy and High School,All Grades,350,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Prekindergarten Age 4,81,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Kindergarten,68,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Grade 1,68,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Grade 2,75,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Grade 3,71,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Grade 4,85,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,Grade 5,60,20230214
2023,19,Somerset,0705,Carter G Woodson Elementary,All Grades,508,20230214
2023,19,Somerset,1003,Ewell School,Grade 3,*,20230214
2023,19,Somerset,1003,Ewell School,Grade 7,*,20230214
2023,19,Somerset,1003,Ewell School,All Grades,*,20230214
2023,19,Somerset,1303,Somerset 6/7 Intermediate School,Grade 6,205,20230214
2023,19,Somerset,1303,Somerset 6/7 Intermediate School,Grade 7,191,20230214
2023,19,Somerset,1303,Somerset 6/7 Intermediate School,All Grades,396,20230214
2023,19,Somerset,1401,Deal Island School,Prekindergarten Age 4,12,20230214
2023,19,Somerset,1401,Deal Island School,Kindergarten,*,20230214
2023,19,Somerset,1401,Deal Island School,Grade 1,13,20230214
2023,19,Somerset,1401,Deal Island School,Grade 2,18,20230214
2023,19,Somerset,1401,Deal Island School,Grade 3,16,20230214
2023,19,Somerset,1401,Deal Island School,Grade 4,16,20230214
2023,19,Somerset,1401,Deal Island School,Grade 5,14,20230214
2023,19,Somerset,1401,Deal Island School,All Grades,96,20230214
2023,19,Somerset,A,All Somerset Schools,All Prekindergarten,206,20230214
2023,19,Somerset,A,All Somerset Schools,All Kindergarten ,192,20230214
2023,19,Somerset,A,All Somerset Schools,All Elementary Grades,1031,20230214
2023,19,Somerset,A,All Somerset Schools,All Middle School Grades,603,20230214
2023,19,Somerset,A,All Somerset Schools,All High School Grades,741,20230214
2023,19,Somerset,A,All Somerset Schools,All Grades,2773,20230214
2023,20,Talbot,0101,Easton High,Grade 9,365,20230214
2023,20,Talbot,0101,Easton High,Grade 10,327,20230214
2023,20,Talbot,0101,Easton High,Grade 11,279,20230214
2023,20,Talbot,0101,Easton High,Grade 12,232,20230214
2023,20,Talbot,0101,Easton High,All Grades,1203,20230214
2023,20,Talbot,0104,Easton Elementary,Prekindergarten Age 4,156,20230214
2023,20,Talbot,0104,Easton Elementary,Kindergarten,168,20230214
2023,20,Talbot,0104,Easton Elementary,Grade 1,151,20230214
2023,20,Talbot,0104,Easton Elementary,Grade 2,125,20230214
2023,20,Talbot,0104,Easton Elementary,Grade 3,168,20230214
2023,20,Talbot,0104,Easton Elementary,Grade 4,148,20230214
2023,20,Talbot,0104,Easton Elementary,Grade 5,162,20230214
2023,20,Talbot,0104,Easton Elementary,All Grades,1078,20230214
2023,20,Talbot,0106,Easton Middle,Grade 6,225,20230214
2023,20,Talbot,0106,Easton Middle,Grade 7,240,20230214
2023,20,Talbot,0106,Easton Middle,Grade 8,272,20230214
2023,20,Talbot,0106,Easton Middle,All Grades,737,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 6,64,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 7,72,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 8,55,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 9,69,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 10,55,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 11,62,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,Grade 12,66,20230214
2023,20,Talbot,0202,St. Michaels Middle/High School,All Grades,443,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Prekindergarten Age 4,36,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Kindergarten,44,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Grade 1,59,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Grade 2,47,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Grade 3,49,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Grade 4,49,20230214
2023,20,Talbot,0204,St. Michaels Elementary,Grade 5,49,20230214
2023,20,Talbot,0204,St. Michaels Elementary,All Grades,333,20230214
2023,20,Talbot,0302,White Marsh Elementary,Prekindergarten Age 4,41,20230214
2023,20,Talbot,0302,White Marsh Elementary,Kindergarten,47,20230214
2023,20,Talbot,0302,White Marsh Elementary,Grade 1,38,20230214
2023,20,Talbot,0302,White Marsh Elementary,Grade 2,41,20230214
2023,20,Talbot,0302,White Marsh Elementary,Grade 3,44,20230214
2023,20,Talbot,0302,White Marsh Elementary,Grade 4,39,20230214
2023,20,Talbot,0302,White Marsh Elementary,Grade 5,38,20230214
2023,20,Talbot,0302,White Marsh Elementary,All Grades,288,20230214
2023,20,Talbot,0401,Chapel District Elementary,Prekindergarten Age 4,41,20230214
2023,20,Talbot,0401,Chapel District Elementary,Kindergarten,61,20230214
2023,20,Talbot,0401,Chapel District Elementary,Grade 1,56,20230214
2023,20,Talbot,0401,Chapel District Elementary,Grade 2,52,20230214
2023,20,Talbot,0401,Chapel District Elementary,Grade 3,40,20230214
