Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2022,07,Cecil,0701,Perryville Middle,Middle,10.6,62,<= 5.0,*,5.7,33,582.4,20221114
2022,07,Cecil,0703,Perryville Elementary,Elementary,12.5,44,<= 5.0,*,7.7,27,352.8,20221114
2022,07,Cecil,0704,Bainbridge Elementary,Elementary,12.3,33,<= 5.0,*,8.2,22,267.8,20221114
2022,07,Cecil,0705,Perryville High,High,9.9,81,<= 5.0,*,7.1,58,816.1,20221114
2022,07,Cecil,0801,Conowingo Elementary,Elementary,10.5,37,<= 5.0,*,7.1,25,353.9,20221114
2022,07,Cecil,0904,Calvert Elementary,Elementary,5.4,20,<= 5.0,*,<= 5.0,*,373.6,20221114
2022,07,Cecil,0905,Rising Sun High,High,6.2,67,<= 5.0,*,<= 5.0,*,1083.8,20221114
2022,07,Cecil,A,All Cecil Schools,Elementary,11.7,720,<= 5.0,*,7.4,456,6134.5,20221114
2022,07,Cecil,A,All Cecil Schools,Middle,11.6,396,<= 5.0,*,7.4,251,3406.6,20221114
2022,07,Cecil,A,All Cecil Schools,High,10.1,463,<= 5.0,*,7.5,346,4585.3,20221114
2022,07,Cecil,A,All Cecil Schools,All,11.2,1579,<= 5.0,*,7.5,1053,14126.3,20221114
2022,08,Charles,0104,Milton M. Somers Middle School,Middle,10.0,98,<= 5.0,*,5.5,54,975.9,20221114
2022,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,11.1,64,6.8,39,<= 5.0,*,575.5,20221114
2022,08,Charles,0106,La Plata High School,High,8.3,102,<= 5.0,*,<= 5.0,*,1230.3,20221114
2022,08,Charles,0108,Maurice J. McDonough High School,High,10.0,102,<= 5.0,*,7.1,73,1024.9,20221114
2022,08,Charles,0109,Mary H. Matula Elementary School,Elementary,10.5,54,<= 5.0,*,5.8,30,514.1,20221114
2022,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,12.1,30,7.3,18,<= 5.0,*,247.0,20221114
2022,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,11.6,40,5.2,18,6.4,22,344.4,20221114
2022,08,Charles,0503,Piccowaxen Middle School,Middle,9.5,43,<= 5.0,*,5.5,25,454.8,20221114
2022,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,11.5,58,<= 5.0,*,7.5,38,505.4,20221114
2022,08,Charles,0605,Thomas Stone High School,High,16.8,196,5.2,61,11.6,135,1165.3,20221114
2022,08,Charles,0606,J. P. Ryon Elementary School,Elementary,16.6,91,7.0,38,9.7,53,546.7,20221114
2022,08,Charles,0608,John Hanson Middle School,Middle,14.1,121,5.7,49,8.4,72,860.7,20221114
2022,08,Charles,0609,Dr. James Craik Elementary School,Elementary,8.7,40,<= 5.0,*,<= 5.0,*,459.5,20221114
2022,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,22.8,79,9.8,34,13.0,45,345.8,20221114
2022,08,Charles,0612,Arthur Middleton Elementary School,Elementary,16.9,96,6.4,36,10.6,60,566.4,20221114
2022,08,Charles,0613,Benjamin Stoddert Middle School,Middle,12.6,107,5.1,43,7.5,64,848.8,20221114
2022,08,Charles,0616,Eva Turner Elementary School,Elementary,15.6,62,6.5,26,9.0,36,398.1,20221114
2022,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,19.5,107,8.0,44,11.5,63,548.2,20221114
2022,08,Charles,0618,William B. Wade Elementary School,Elementary,11.6,67,6.2,36,5.4,31,576.9,20221114
2022,08,Charles,0619,Westlake High School,High,10.9,130,<= 5.0,*,7.0,83,1191.2,20221114
2022,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,16.7,89,6.6,35,10.1,54,534.1,20221114
2022,08,Charles,0621,Mattawoman Middle School,Middle,8.6,83,<= 5.0,*,6.1,59,960.8,20221114
2022,08,Charles,0622,Berry Elementary School,Elementary,10.5,70,5.4,36,5.1,34,666.1,20221114
2022,08,Charles,0623,North Point High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,08,Charles,0624,William A. Diggs Elementary School,Elementary,10.7,83,5.9,46,<= 5.0,*,777.6,20221114
2022,08,Charles,0625,Theodore G. Davis Middle School,Middle,11.2,97,6.0,52,5.2,45,863.6,20221114
2022,08,Charles,0626,Mary B. Neal Elementary School,Elementary,14.7,89,<= 5.0,*,9.8,59,603.7,20221114
2022,08,Charles,0627,Billingsley Elementary School,Elementary,12.7,80,6.1,38,6.7,42,627.6,20221114
2022,08,Charles,0701,Matthew Henson Middle School,Middle,9.1,70,<= 5.0,*,5.1,39,769.0,20221114
2022,08,Charles,0703,J. C. Parks Elementary School,Elementary,11.4,65,<= 5.0,*,8.1,46,568.1,20221114
2022,08,Charles,0705,General Smallwood Middle School,Middle,13.7,62,<= 5.0,*,8.8,40,452.6,20221114
2022,08,Charles,0710,Indian Head Elementary School,Elementary,20.6,77,7.0,26,13.7,51,373.1,20221114
2022,08,Charles,0801,T. C. Martin Elementary School,Elementary,9.2,47,<= 5.0,*,5.6,29,513.6,20221114
2022,08,Charles,0802,St. Charles High School,High,10.0,150,<= 5.0,*,6.1,91,1498.8,20221114
2022,08,Charles,0902,Malcolm Elementary School,Elementary,15.0,60,7.8,31,7.3,29,399.2,20221114
2022,08,Charles,1001,Gale-Bailey Elementary School,Elementary,10.2,33,5.2,17,<= 5.0,*,324.9,20221114
2022,08,Charles,1002,Henry E. Lackey High School,High,9.9,101,<= 5.0,*,6.8,69,1015.5,20221114
2022,08,Charles,A,All Charles Schools,Elementary,13.4,1481,5.9,646,7.6,835,11015.7,20221114
2022,08,Charles,A,All Charles Schools,Middle,11.0,681,<= 5.0,*,6.4,398,6186.2,20221114
2022,08,Charles,A,All Charles Schools,High,9.6,862,<= 5.0,*,6.2,560,8990.6,20221114
2022,08,Charles,A,All Charles Schools,All,11.5,3024,<= 5.0,*,6.8,1793,26192.5,20221114
2022,09,Dorchester,0205,Warwick Elementary School,Elementary,10.8,31,<= 5.0,*,7.0,20,287.6,20221114
2022,09,Dorchester,0207,North Dorchester High School,High,10.5,58,<= 5.0,*,7.8,43,550.5,20221114
2022,09,Dorchester,0208,North Dorchester Middle School,Middle,17.5,75,6.1,26,11.5,49,427.5,20221114
2022,09,Dorchester,0302,Vienna Elementary School,Elementary,10.8,15,<= 5.0,*,7.2,10,138.8,20221114
2022,09,Dorchester,0508,South Dorchester School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,09,Dorchester,0508,South Dorchester School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,09,Dorchester,0508,South Dorchester School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,09,Dorchester,0707,Mace's Lane Middle School,Middle,18.8,102,5.4,29,13.5,73,541.4,20221114
2022,09,Dorchester,0710,Sandy Hill Elementary,Elementary,26.6,93,9.2,32,17.5,61,349.2,20221114
2022,09,Dorchester,0711,Maple Elementary School,Elementary,13.1,44,5.1,17,8.1,27,334.8,20221114
2022,09,Dorchester,0713,Cambridge-South Dorchester High School,High,18.9,142,<= 5.0,*,15.7,118,750.8,20221114
2022,09,Dorchester,0716,Choptank Elementary School,Elementary,21.7,78,8.9,32,12.8,46,359.4,20221114
2022,09,Dorchester,1503,Hurlock Elementary School,Elementary,17.6,58,7.0,23,10.6,35,329.7,20221114
2022,09,Dorchester,A,All Dorchester Schools,Elementary,16.9,325,6.5,125,10.4,200,1928.0,20221114
2022,09,Dorchester,A,All Dorchester Schools,Middle,17.2,179,5.4,56,11.8,123,1038.3,20221114
2022,09,Dorchester,A,All Dorchester Schools,High,15.4,200,<= 5.0,*,12.4,161,1301.3,20221114
2022,09,Dorchester,A,All Dorchester Schools,All,16.5,704,5.2,220,11.3,484,4267.6,20221114
2022,10,Frederick,0108,Carroll Manor Elementary,Elementary,12.0,58,5.6,27,6.4,31,483.6,20221114
2022,10,Frederick,0109,Tuscarora Elementary,Elementary,16.5,118,7.6,54,9.0,64,713.3,20221114
2022,10,Frederick,0201,Parkway Elementary,Elementary,17.7,43,6.6,16,11.1,27,243.5,20221114
2022,10,Frederick,0204,Lincoln Elementary,Elementary,22.0,119,7.8,42,14.2,77,541.9,20221114
2022,10,Frederick,0208,Heather Ridge,Middle,>= 95.0,*,>= 95.0,*,75.0,9,12.0,20221114
2022,10,Frederick,0208,Heather Ridge,High,>= 95.0,*,83.7,23,76.4,21,27.5,20221114
2022,10,Frederick,0208,Heather Ridge,All,>= 95.0,*,>= 95.0,*,76.0,30,39.5,20221114
2022,10,Frederick,0209,Frederick High,High,12.5,211,<= 5.0,*,8.6,144,1682.5,20221114
2022,10,Frederick,0210,North Frederick Elementary,Elementary,14.9,80,5.4,29,9.5,51,538.4,20221114
2022,10,Frederick,0211,West Frederick Middle,Middle,16.0,139,<= 5.0,*,11.0,96,870.8,20221114
2022,10,Frederick,0213,Gov. Thomas Johnson High,High,11.1,206,<= 5.0,*,7.4,137,1852.6,20221114
2022,10,Frederick,0219,Monocacy Middle,Middle,15.4,148,6.1,59,9.2,89,963.9,20221114
2022,10,Frederick,0222,Monocacy Elementary,Elementary,19.8,98,8.5,42,11.3,56,493.9,20221114
2022,10,Frederick,0223,Ballenger Creek Elementary,Elementary,12.9,80,6.8,42,6.1,38,621.6,20221114
2022,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,11.6,68,<= 5.0,*,7.2,42,587.2,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,Elementary,16.4,29,7.9,14,8.5,15,176.8,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,Middle,20.2,17,5.9,5,14.2,12,84.3,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,All,17.6,46,7.3,19,10.3,27,261.1,20221114
2022,10,Frederick,0227,Crestwood Middle,Middle,17.2,118,7.4,51,9.7,67,687.9,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,7.2,13,<= 5.0,*,<= 5.0,*,179.6,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,19.7,17,12.8,11,7.0,6,86.1,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,11.3,30,5.6,15,5.6,15,265.7,20221114
2022,10,Frederick,0303,Middletown Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,10,Frederick,0311,Middletown Middle,Middle,5.7,46,<= 5.0,*,<= 5.0,*,812.8,20221114
2022,10,Frederick,0313,Middletown High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,10,Frederick,0314,Middletown Primary,Elementary,6.1,25,<= 5.0,*,<= 5.0,*,411.9,20221114
2022,10,Frederick,0503,Emmitsburg Elementary,Elementary,11.6,22,6.9,13,<= 5.0,*,189.6,20221114
2022,10,Frederick,0603,Wolfsville Elementary,Elementary,11.4,16,6.4,9,<= 5.0,*,140.9,20221114
2022,10,Frederick,0702,Urbana Elementary,Elementary,11.4,74,5.5,36,5.9,38,648.9,20221114
2022,10,Frederick,0713,Urbana High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,10,Frederick,0714,Windsor Knolls Middle,Middle,6.8,49,<= 5.0,*,<= 5.0,*,722.6,20221114
2022,10,Frederick,0715,Centerville Elementary,Elementary,8.7,39,5.1,23,<= 5.0,*,450.0,20221114
2022,10,Frederick,0716,Urbana Middle,Middle,7.3,76,<= 5.0,*,<= 5.0,*,1045.5,20221114
2022,10,Frederick,0717,Sugarloaf Elementary,Elementary,12.6,95,8.1,61,<= 5.0,*,753.0,20221114
2022,10,Frederick,0801,Liberty Elementary,Elementary,12.1,29,5.4,13,6.7,16,239.0,20221114
2022,10,Frederick,0903,New Market Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,10,Frederick,0912,Linganore High,High,5.9,90,<= 5.0,*,<= 5.0,*,1515.9,20221114
2022,10,Frederick,0913,Green Valley Elementary,Elementary,9.3,65,<= 5.0,*,<= 5.0,*,698.6,20221114
2022,10,Frederick,0914,New Market Middle,Middle,8.1,54,<= 5.0,*,<= 5.0,*,666.9,20221114
2022,10,Frederick,0915,Kemptown Elementary,Elementary,5.8,22,<= 5.0,*,<= 5.0,*,376.8,20221114
2022,10,Frederick,0916,Spring Ridge Elementary,Elementary,11.7,62,<= 5.0,*,7.0,37,530.7,20221114
2022,10,Frederick,0917,Deer Crossing Elementary,Elementary,7.2,34,<= 5.0,*,<= 5.0,*,472.2,20221114
2022,10,Frederick,0918,Oakdale Middle,Middle,6.0,58,<= 5.0,*,<= 5.0,*,968.3,20221114
2022,10,Frederick,0919,Oakdale Elementary,Elementary,11.0,104,5.2,49,5.8,55,942.4,20221114
2022,10,Frederick,0920,Oakdale High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,10,Frederick,1001,Sabillasville Elementary,Elementary,5.7,4,<= 5.0,*,<= 5.0,*,69.9,20221114
2022,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,12.7,35,5.1,14,7.6,21,275.3,20221114
2022,10,Frederick,1301,Frederick Classical Charter,Elementary,14.4,36,7.6,19,6.8,17,250.6,20221114
2022,10,Frederick,1301,Frederick Classical Charter,Middle,20.1,24,10.9,13,9.2,11,119.6,20221114
2022,10,Frederick,1301,Frederick Classical Charter,All,16.2,60,8.6,32,7.6,28,370.2,20221114
2022,10,Frederick,1302,Blue Heron Elementary,Elementary,7.8,49,5.6,35,<= 5.0,*,629.1,20221114
2022,10,Frederick,1406,Valley Elementary,Elementary,9.2,46,<= 5.0,*,5.8,29,498.6,20221114
2022,10,Frederick,1503,Thurmont Elementary,Elementary,11.4,34,5.7,17,5.7,17,298.6,20221114
2022,10,Frederick,1509,Catoctin High,High,9.8,72,<= 5.0,*,6.9,51,735.6,20221114
2022,10,Frederick,1510,Thurmont Middle,Middle,7.4,42,<= 5.0,*,<= 5.0,*,569.2,20221114
2022,10,Frederick,1511,Thurmont Primary,Elementary,11.5,29,<= 5.0,*,7.1,18,251.9,20221114
2022,10,Frederick,1604,Myersville Elementary,Elementary,6.1,24,<= 5.0,*,<= 5.0,*,396.5,20221114
2022,10,Frederick,1801,Twin Ridge Elementary,Elementary,5.4,34,<= 5.0,*,<= 5.0,*,626.3,20221114
2022,10,Frederick,2001,Lewistown Elementary,Elementary,16.2,25,10.4,16,5.8,9,153.9,20221114
2022,10,Frederick,2103,Yellow Springs Elementary,Elementary,11.5,63,5.8,32,5.6,31,549.1,20221114
2022,10,Frederick,2107,Whittier Elementary,Elementary,11.8,75,<= 5.0,*,8.4,53,633.0,20221114
2022,10,Frederick,2302,Hillcrest Elementary,Elementary,13.5,84,<= 5.0,*,9.0,56,621.9,20221114
2022,10,Frederick,2305,Ballenger Creek Middle,Middle,13.6,108,6.8,54,6.8,54,795.3,20221114
2022,10,Frederick,2306,Orchard Grove Elementary,Elementary,17.7,97,7.1,39,10.6,58,549.0,20221114
2022,10,Frederick,2307,Tuscarora High,High,10.4,174,<= 5.0,*,7.0,117,1666.2,20221114
2022,10,Frederick,2308,Butterfly Ridge Elementary,Elementary,18.3,113,9.2,57,9.1,56,618.8,20221114
2022,10,Frederick,2403,Waverley Elementary,Elementary,16.3,77,6.8,32,9.5,45,472.6,20221114
2022,10,Frederick,2503,Brunswick High,High,7.2,61,<= 5.0,*,5.1,43,846.9,20221114
2022,10,Frederick,2504,Brunswick Elementary,Elementary,9.4,64,<= 5.0,*,6.0,41,679.0,20221114
2022,10,Frederick,2525,Brunswick Middle,Middle,11.1,69,<= 5.0,*,6.9,43,620.3,20221114
2022,10,Frederick,2606,Walkersville Middle,Middle,11.1,93,<= 5.0,*,6.1,51,839.9,20221114
2022,10,Frederick,2607,Walkersville Elementary,Elementary,19.3,126,7.0,46,12.2,80,653.7,20221114
2022,10,Frederick,2610,Walkersville High,High,7.2,90,<= 5.0,*,<= 5.0,*,1247.3,20221114
2022,10,Frederick,2611,Glade Elementary,Elementary,8.1,42,<= 5.0,*,<= 5.0,*,515.9,20221114
2022,10,Frederick,2613,Rock Creek,Elementary,21.6,5,17.3,4,<= 5.0,*,23.2,20221114
2022,10,Frederick,2613,Rock Creek,Middle,46.9,5,28.1,3,18.8,2,10.7,20221114
2022,10,Frederick,2613,Rock Creek,High,16.6,6,11.0,4,5.5,2,36.2,20221114
2022,10,Frederick,2613,Rock Creek,All,22.8,16,15.7,11,7.1,5,70.1,20221114
2022,10,Frederick,A,All Frederick Schools,Elementary,11.8,2322,5.4,1056,6.5,1266,19616.9,20221114
2022,10,Frederick,A,All Frederick Schools,Middle,11.1,1163,<= 5.0,*,6.1,637,10463.1,20221114
2022,10,Frederick,A,All Frederick Schools,High,8.1,1139,<= 5.0,*,5.3,744,14102.9,20221114
2022,10,Frederick,A,All Frederick Schools,All,10.5,4624,<= 5.0,*,6.0,2647,44183.0,20221114
2022,11,Garrett,1202,Friendsville Elementary,Elementary,8.6,10,<= 5.0,*,7.7,9,116.1,20221114
2022,11,Garrett,1301,Grantsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,11,Garrett,1408,Crellin Elementary,Elementary,9.0,12,5.3,7,<= 5.0,*,132.8,20221114
2022,11,Garrett,1501,Accident Elementary,Elementary,6.8,13,<= 5.0,*,6.8,13,190.2,20221114
2022,11,Garrett,1707,Broad Ford Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,11,Garrett,1710,Yough Glades Elementary,Elementary,9.2,23,<= 5.0,*,5.6,14,250.1,20221114
2022,11,Garrett,1812,Swan Meadow School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,11,Garrett,1812,Swan Meadow School,Middle,7.4,1,<= 5.0,*,7.4,1,13.6,20221114
2022,11,Garrett,1812,Swan Meadow School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,11,Garrett,1904,Route 40 Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,11,Garrett,2511,Northern Middle School,Middle,5.3,17,<= 5.0,*,<= 5.0,*,321.0,20221114
2022,11,Garrett,2708,Southern Middle School,Middle,5.9,27,<= 5.0,*,<= 5.0,*,457.8,20221114
2022,11,Garrett,3512,Northern Garrett High School,High,7.9,34,<= 5.0,*,7.4,32,433.0,20221114
2022,11,Garrett,3709,Southern Garrett High School,High,9.5,61,<= 5.0,*,8.6,55,642.9,20221114
2022,11,Garrett,A,All Garrett Schools,Elementary,6.1,89,<= 5.0,*,<= 5.0,*,1451.2,20221114
2022,11,Garrett,A,All Garrett Schools,Middle,5.7,45,<= 5.0,*,<= 5.0,*,792.4,20221114
2022,11,Garrett,A,All Garrett Schools,High,8.8,95,<= 5.0,*,8.1,87,1076.0,20221114
2022,11,Garrett,A,All Garrett Schools,All,6.9,229,<= 5.0,*,5.5,183,3319.5,20221114
2022,12,Harford,0113,William S. James Elementary,Elementary,6.1,29,<= 5.0,*,<= 5.0,*,472.2,20221114
2022,12,Harford,0115,Edgewood Elementary,Elementary,19.8,59,11.4,34,8.4,25,298.0,20221114
2022,12,Harford,0120,Deerfield Elementary,Elementary,14.3,93,5.5,36,8.8,57,649.3,20221114
2022,12,Harford,0121,Emmorton Elementary,Elementary,8.3,45,<= 5.0,*,<= 5.0,*,544.9,20221114
2022,12,Harford,0123,Abingdon Elementary,Elementary,11.0,65,5.7,34,5.2,31,591.3,20221114
2022,12,Harford,0125,Church Creek Elementary,Elementary,15.1,97,5.6,36,9.5,61,641.8,20221114
2022,12,Harford,0131,Magnolia Elementary,Elementary,17.3,78,6.9,31,10.4,47,451.9,20221114
2022,12,Harford,0137,Joppatowne Elementary,Elementary,15.3,71,6.2,29,9.0,42,465.0,20221114
2022,12,Harford,0140,William Paca/Old Post Road Elementary,Elementary,16.7,123,7.5,55,9.2,68,735.3,20221114
2022,12,Harford,0143,Riverside Elementary,Elementary,9.9,37,<= 5.0,*,5.9,22,375.0,20221114
2022,12,Harford,0176,Edgewood High,High,18.8,251,<= 5.0,*,14.0,187,1336.5,20221114
2022,12,Harford,0177,Edgewood Middle,Middle,19.4,198,7.3,74,12.2,124,1020.3,20221114
2022,12,Harford,0181,Joppatowne High,High,19.2,146,6.2,47,13.0,99,762.0,20221114
2022,12,Harford,0184,Magnolia Middle,Middle,18.2,132,6.6,48,11.6,84,724.9,20221114
2022,12,Harford,0187,Patterson Mill High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0188,Patterson Mill Middle School,Middle,5.2,40,<= 5.0,*,<= 5.0,*,763.0,20221114
2022,12,Harford,0211,G. Lisby Elementary at Hillsdale,Elementary,17.6,77,7.1,31,10.5,46,437.2,20221114
2022,12,Harford,0212,Bakerfield Elementary,Elementary,17.0,66,7.7,30,9.3,36,388.6,20221114
2022,12,Harford,0230,Halls Cross Roads Elementary,Elementary,18.6,71,8.1,31,10.5,40,382.5,20221114
2022,12,Harford,0265,Aberdeen Middle,Middle,14.0,152,6.5,71,7.5,81,1086.5,20221114
2022,12,Harford,0270,Aberdeen High,High,17.8,253,<= 5.0,*,13.1,187,1423.7,20221114
2022,12,Harford,0292,Center for Educational Opportunity,High,>= 95.0,*,>= 95.0,*,56.9,24,42.2,20221114
2022,12,Harford,0296,Swan Creek School,Elementary,31.8,91,<= 5.0,*,27.6,79,286.3,20221114
2022,12,Harford,0296,Swan Creek School,Middle,34.5,97,13.9,39,20.7,58,280.8,20221114
2022,12,Harford,0296,Swan Creek School,High,47.1,146,23.2,72,23.9,74,309.8,20221114
2022,12,Harford,0296,Swan Creek School,All,38.1,334,14.0,123,24.1,211,876.9,20221114
2022,12,Harford,0304,Harford Technical High,High,5.4,53,<= 5.0,*,<= 5.0,*,986.8,20221114
2022,12,Harford,0314,Bel Air Elementary,Elementary,10.3,52,<= 5.0,*,6.8,34,503.5,20221114
2022,12,Harford,0316,Churchville Elementary,Elementary,8.3,28,5.4,18,<= 5.0,*,335.9,20221114
2022,12,Harford,0326,Forest Hill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0327,Fountain Green Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0328,Forest Lakes Elementary,Elementary,5.1,24,<= 5.0,*,<= 5.0,*,466.5,20221114
2022,12,Harford,0329,Prospect Mill Elementary,Elementary,11.0,59,<= 5.0,*,6.0,32,535.2,20221114
2022,12,Harford,0333,Hickory Elementary,Elementary,7.0,44,<= 5.0,*,<= 5.0,*,632.8,20221114
2022,12,Harford,0335,Homestead/Wakefield Elementary,Elementary,6.9,68,<= 5.0,*,<= 5.0,*,981.3,20221114
2022,12,Harford,0345,Ring Factory Elementary,Elementary,6.4,34,<= 5.0,*,<= 5.0,*,528.2,20221114
2022,12,Harford,0348,Youths Benefit Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0349,Red Pump Elementary School,Elementary,5.2,40,<= 5.0,*,<= 5.0,*,762.2,20221114
2022,12,Harford,0372,Bel Air Middle,Middle,6.5,88,<= 5.0,*,<= 5.0,*,1344.7,20221114
2022,12,Harford,0373,Bel Air High,High,7.1,107,<= 5.0,*,<= 5.0,*,1513.4,20221114
2022,12,Harford,0374,Southampton Middle,Middle,6.1,69,<= 5.0,*,<= 5.0,*,1136.6,20221114
2022,12,Harford,0382,Fallston High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0385,C. Milton Wright High,High,8.3,109,<= 5.0,*,5.4,71,1316.5,20221114
2022,12,Harford,0386,Fallston Middle School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0391,John Archer School,Elementary,12.1,5,7.3,3,<= 5.0,*,41.4,20221114
2022,12,Harford,0391,John Archer School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0391,John Archer School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0391,John Archer School,All,5.4,7,<= 5.0,*,<= 5.0,*,129.7,20221114
2022,12,Harford,0436,Jarrettsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0441,Norrisville Elementary,Elementary,7.7,16,<= 5.0,*,<= 5.0,*,206.9,20221114
2022,12,Harford,0447,North Bend Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0518,Darlington Elementary,Elementary,8.9,9,<= 5.0,*,<= 5.0,*,101.1,20221114
2022,12,Harford,0522,Dublin Elementary,Elementary,7.5,15,6.0,12,<= 5.0,*,200.5,20221114
2022,12,Harford,0544,North Harford Elementary,Elementary,5.9,21,<= 5.0,*,<= 5.0,*,353.6,20221114
2022,12,Harford,0580,North Harford High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,12,Harford,0583,North Harford Middle,Middle,5.7,51,<= 5.0,*,<= 5.0,*,897.0,20221114
2022,12,Harford,0632,Havre de Grace Elementary,Elementary,12.5,65,<= 5.0,*,7.7,40,519.3,20221114
2022,12,Harford,0638,Meadowvale Elementary,Elementary,8.4,37,<= 5.0,*,5.7,25,439.5,20221114
2022,12,Harford,0639,Roye-Williams Elementary,Elementary,16.6,66,5.3,21,11.3,45,398.5,20221114
2022,12,Harford,0678,Havre de Grace High,High,10.2,78,<= 5.0,*,8.0,61,762.0,20221114
2022,12,Harford,0679,Havre de Grace Middle,Middle,11.5,71,<= 5.0,*,7.4,46,618.9,20221114
2022,12,Harford,A,All Harford Schools,Elementary,10.2,1689,<= 5.0,*,5.9,967,16514.9,20221114
2022,12,Harford,A,All Harford Schools,Middle,11.1,976,<= 5.0,*,6.4,560,8810.3,20221114
2022,12,Harford,A,All Harford Schools,High,11.9,1361,<= 5.0,*,7.9,906,11483.7,20221114
2022,12,Harford,A,All Harford Schools,All,10.9,4026,<= 5.0,*,6.6,2433,36808.9,20221114
2022,13,Howard,0080,Homewood School,Middle,*,*,*,*,*,*,*,20221114
2022,13,Howard,0080,Homewood School,High,63.5,56,39.7,35,23.8,21,88.1,20221114
2022,13,Howard,0080,Homewood School,All,68.1,64,43.6,41,24.5,23,94.0,20221114
2022,13,Howard,0101,Elkridge Elementary,Elementary,16.1,128,7.0,56,9.0,72,796.6,20221114
2022,13,Howard,0103,Deep Run Elementary,Elementary,14.8,96,6.2,40,8.6,56,649.8,20221114
2022,13,Howard,0104,Mayfield Woods Middle,Middle,10.8,81,<= 5.0,*,7.1,53,750.6,20221114
2022,13,Howard,0105,Rockburn Elementary,Elementary,7.7,45,<= 5.0,*,<= 5.0,*,585.1,20221114
2022,13,Howard,0106,Elkridge Landing Middle,Middle,10.7,74,5.8,40,<= 5.0,*,691.4,20221114
2022,13,Howard,0107,Ilchester Elementary,Elementary,7.8,40,<= 5.0,*,<= 5.0,*,510.9,20221114
2022,13,Howard,0108,Bonnie Branch Middle,Middle,8.7,58,<= 5.0,*,<= 5.0,*,666.0,20221114
2022,13,Howard,0109,Ducketts Lane,Elementary,16.4,95,8.1,47,8.3,48,578.7,20221114
2022,13,Howard,0110,Thomas Viaduct,Middle,16.8,145,6.6,57,10.2,88,862.8,20221114
2022,13,Howard,0111,Hanover Hills,Elementary,18.7,144,7.8,60,10.9,84,768.1,20221114
2022,13,Howard,0202,Ellicott Mills Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
